transaction_id,transaction_date,value_date,customer_id,account_id,account_type,txn_type,channel,direction,amount,currency,merchant_category,region,risk_score,is_fraud_suspected
TXN0003753,2024-01-09,2024-01-10,CUST00141,ACC00000668,LOAN,INTEREST,SWIFT,CREDIT,33368.01,IDR,GROCERY,DPS,0.106,0
TXN0003754,2024-03-28,2024-03-28,CUST00155,ACC00000147,SAVINGS,TRANSFER_OUT,POS,CREDIT,1614.94,IDR,RENT,JKT,0.217,0
TXN0003755,2024-01-08,2024-01-08,CUST00262,ACC00000599,CREDIT_CARD,PAYMENT,BRANCH,DEBIT,11733.81,IDR,UTILITIES,DPS,0.206,0
TXN0003756,2024-01-07,2024-01-08,CUST00273,ACC00000020,LOAN,REVERSAL,MOBILE,CREDIT,22126.28,SGD,RENT,JKT,0.198,0
TXN0003757,2024-02-05,2024-02-05,CUST00420,ACC00001293,CREDIT_CARD,FEE,ATM,CREDIT,12555.95,IDR,RETAIL,SBY,0.236,0
TXN0003758,2024-01-18,2024-01-19,CUST00232,ACC00000333,SAVINGS,FEE,POS,DEBIT,2789.88,IDR,DINING,JKT,0.2,0
TXN0003759,2024-01-03,2024-01-04,CUST00241,ACC00000907,SAVINGS,REVERSAL,SWIFT,CREDIT,24625.91,IDR,E_COMMERCE,MDN,0.114,0
TXN0003760,2024-01-28,2024-01-28,CUST00355,ACC00000944,SAVINGS,FEE,MOBILE,DEBIT,14899.44,IDR,TRANSPORT,DPS,0.243,0
TXN0003761,2024-03-10,2024-03-10,CUST00337,ACC00000911,CURRENT,TRANSFER_IN,BRANCH,CREDIT,10661.66,SGD,RETAIL,DPS,0.344,0
TXN0003762,2024-02-13,2024-02-13,CUST00489,ACC00000401,CREDIT_CARD,TRANSFER_IN,BRANCH,DEBIT,8696.59,SGD,TRANSPORT,SBY,0.055,0
TXN0003763,2024-01-21,2024-01-21,CUST00258,ACC00000950,CURRENT,FEE,POS,DEBIT,39933.13,SGD,RENT,OTHERS,0.24,0
TXN0003764,2024-01-28,2024-01-28,CUST00249,ACC00001330,CURRENT,DEPOSIT,MOBILE,DEBIT,11563.56,IDR,DINING,MDN,0.082,0
TXN0003765,2024-02-23,2024-02-24,CUST00077,ACC00000028,CREDIT_CARD,WITHDRAWAL,INTERNET,DEBIT,6677.27,IDR,UTILITIES,BDG,0.082,0
TXN0003766,2024-02-23,2024-02-23,CUST00180,ACC00000467,SAVINGS,TRANSFER_OUT,BRANCH,DEBIT,4233.98,IDR,FEE,SBY,0.16,0
TXN0003767,2024-03-05,2024-03-06,CUST00066,ACC00001284,CURRENT,PAYMENT,ATM,DEBIT,14853.98,IDR,UTILITIES,OTHERS,0.065,0
TXN0003768,2024-01-21,2024-01-21,CUST00308,ACC00000982,CREDIT_CARD,PAYMENT, POS ,CREDIT,17836.22,IDR,INSURANCE,JKT,0.303,0
TXN0003769,2024-01-13,2024-01-13,CUST00348,ACC00000101,LOAN,TRANSFER_IN,BRANCH,DEBIT,8477.85,IDR,UTILITIES,MDN,0.188,0
TXN0003770,2024-02-26,2024-02-26,CUST00171,ACC00000551,CURRENT,INTEREST,SWIFT,CREDIT,5186.31,IDR,DINING,MDN,0.264,0
TXN0003771,2024-02-18,2024-02-19,CUST00474,ACC00000802,SAVINGS,WITHDRAWAL,MOBILE,DEBIT,23483.31,XXX,ATM_CASH,OTHERS,0.276,0
TXN0003772,2024-02-23,2024-02-23,CUST00022,ACC00000353,CREDIT_CARD,TRANSFER_OUT,MOBILE,DEBIT,3984.1,IDR,LOAN_REPAYMENT,DPS,0.098,0
TXN0003773,2024-01-10,2024-01-10,CUST00367,ACC00001324,CURRENT,WITHDRAWAL,SWIFT,DEBIT,39165.69,USD,E_COMMERCE,BDG,0.163,0
TXN0003774,2024-02-22,2024-02-23,CUST00107,ACC00000296,SAVINGS,WITHDRAWAL,INTERNET,CREDIT,4502.43,IDR,UTILITIES,OTHERS,0.169,0
TXN0003775,2024-02-13,2024-02-13,CUST00439,ACC00000353,SAVINGS,INTEREST,ATM,CREDIT,2914.23,USD,ATM_CASH,DPS,0.063,0
TXN0003776,2024-02-16,2024-02-16,CUST00323,ACC00000908,CREDIT_CARD,PAYMENT,SWIFT,DEBIT,3228.29,SGD,RETAIL,DPS,0.146,0
TXN0003777,2024-02-22,2024-02-22,CUST00227,ACC00001154,LOAN,TRANSFER_IN,SWIFT,CREDIT,3334.98,IDR,RENT,BDG,0.116,0
TXN0003778,2024-03-14,2024-03-15,CUST00444,ACC00001019,SAVINGS,FEE,SWIFT,DEBIT,6705.77,IDR,LOAN_REPAYMENT,BDG,0.229,0
TXN0003779,2024-02-15,2024-02-16,CUST00442,ACC00001180,CREDIT_CARD,FEE,ATM,DEBIT,5571.74,IDR,RETAIL,BDG,0.12,0
TXN0003780,2024-01-13,2024-01-13,CUST00396,ACC00001098,CURRENT,INTEREST,BRANCH,CREDIT,18392.75,IDR,SALARY,JKT,0.181,0
TXN0003781,2024-02-06,2024-02-07,CUST00216,ACC00001366,LOAN,TRANSFER_IN,SWIFT,CREDIT,16410.22,USD,RETAIL,DPS,0.102,0
TXN0003782,2024-01-24,2024-01-24,CUST00069,ACC00001489,CREDIT_CARD,INTEREST,SWIFT,DEBIT,6776.33,USD,RETAIL,DPS,0.211,0
TXN0003783,2024-01-02,2024-01-02,CUST00084,ACC00001114,CREDIT_CARD,WITHDRAWAL,POS,CREDIT,97023.41,IDR,RETAIL,OTHERS,0.182,0
TXN0003784,26/03/2024,2024-03-26,CUST00103,ACC00000455,LOAN,PAYMENT,POS,CREDIT,6704.88,IDR,FEE,DPS,0.281,0
TXN0003785,2024-03-21,2024-03-21,CUST00039,ACC00000712,SAVINGS,WITHDRAWAL,MOBILE,DEBIT,7459.08,USD,UTILITIES,BDG,0.239,0
TXN0003786,2024-01-14,2024-01-15,CUST00013,ACC00000980,SAVINGS,FEE,BRANCH,CREDIT,2916.28,IDR,UTILITIES,OTHERS,0.281,0
TXN0003787,2024-01-10,2024-01-10,CUST00297,ACC00001356,CURRENT,TRANSFER_OUT,SWIFT,CREDIT,7597.45,IDR,FEE,DPS,0.294,0
TXN0003788,2024-02-04,2024-02-04,CUST00313,ACC00000739,CURRENT,REVERSAL,POS,DEBIT,10279.64,USD,UTILITIES,SBY,0.471,0
TXN0003789,2024-01-25,2024-01-26,CUST00181,ACC00000977,CURRENT,DEPOSIT, INTERNET ,DEBIT,3142.03,IDR,RETAIL,JKT,0.096,0
TXN0003790,2024-01-03,2024-01-04,CUST00493,ACC00001372,LOAN,TRANSFER_OUT,ATM,DEBIT,5437.35,IDR,ATM_CASH,SBY,0.193,0
TXN0003791,2024-01-17,2024-01-17,CUST00268,ACC00000233,LOAN,TRANSFER_IN,ATM,CREDIT,10526.05,IDR,SALARY,SBY,0.17,0
TXN0003792,2024-01-12,2024-01-13,CUST00013,ACC00001024,SAVINGS,PAYMENT,BRANCH,CREDIT,5324.81,IDR,SALARY,OTHERS,0.185,0
TXN0003793,2024-02-23,2024-02-23,CUST00120,ACC00000102,CREDIT_CARD,DEPOSIT,INTERNET,DEBIT,4503.78,USD,SALARY,JKT,0.253,0
TXN0003794,2024-01-24,2024-01-24,CUST00458,ACC00000953,SAVINGS,REVERSAL,ATM,DEBIT,15149.25,USD,DINING,MDN,0.095,0
TXN0003795,2024-01-29,2024-01-29,CUST00353,ACC00000481,CREDIT_CARD,TRANSFER_OUT,BRANCH,DEBIT,2905.35,IDR,INSURANCE,OTHERS,0.116,0
TXN0003796,2024-02-12,2024-02-12,CUST00057,ACC00001238,LOAN,TRANSFER_OUT,MOBILE,DEBIT,3393.65,IDR,SALARY,BDG,0.03,0
TXN0003797,2024-01-25,2024-01-26,CUST00040,ACC00000108,LOAN,TRANSFER_OUT,BRANCH,DEBIT,9338.52,IDR,RENT,MDN,0.215,0
TXN0003798,2024-02-29,2024-02-29,CUST00374,ACC00001189,SAVINGS,TRANSFER_OUT,INTERNET,DEBIT,15945.43,SGD,TRANSPORT,JKT,0.069,0
TXN0003799,2024-03-30,2024-03-31,CUST00336,ACC00000973,LOAN,REVERSAL,MOBILE,DEBIT,10346.66,IDR,DINING,OTHERS,0.103,0
TXN0003800,2024-03-05,2024-03-05,CUST00128,ACC00000704,SAVINGS,TRANSFER_OUT,POS,DEBIT,6774.29,IDR,ATM_CASH,BDG,0.054,0
TXN0003801,2024-03-24,2024-03-25,CUST00173,ACC00000335,LOAN,TRANSFER_IN,MOBILE,CREDIT,6346.69,IDR,TRANSPORT,SBY,0.426,0
TXN0003802,2024-01-28,2024-01-28,CUST00035,ACC00000086,CURRENT,DEPOSIT,POS,DEBIT,18185.02,IDR,TRANSPORT,MDN,0.148,0
TXN0003803,2024-01-16,2024-01-17,CUST00259,ACC00000734,SAVINGS,PAYMENT,MOBILE,DEBIT,16110.09,IDR,INSURANCE,DPS,0.145,0
TXN0003804,2024-02-16,2024-02-17,CUST00376,ACC00000875,CREDIT_CARD,TRANSFER_OUT,INTERNET,DEBIT,8432.76,XXX,ATM_CASH,DPS,0.482,0
TXN0003805,2024-03-21,2024-03-22,CUST00005,ACC00001448,SAVINGS,DEPOSIT,MOBILE,DEBIT,6489.27,IDR,INSURANCE,JKT,0.124,0
TXN0003806,2024-02-27,2024-02-27,CUST00218,ACC00000364,CURRENT,REVERSAL,BRANCH,CREDIT,8334.99,SGD,E_COMMERCE,JKT,0.065,0
TXN0003807,2024-03-16,2024-03-16,CUST00011,ACC00000060,CURRENT,REVERSAL,BRANCH,CREDIT,4528.93,USD,E_COMMERCE,OTHERS,0.134,0
TXN0003808,2024-01-27,2024-01-28,CUST00382,ACC00001274,CREDIT_CARD,INTEREST,ATM,DEBIT,7185.78,USD,E_COMMERCE,BDG,0.051,0
TXN0003809,2024-02-22,2024-02-22,CUST00327,ACC00000560,LOAN,TRANSFER_OUT,MOBILE,DEBIT,5477.32,USD,SALARY,SBY,0.177,0
TXN0003810,2024-02-11,2024-02-11,CUST00117,ACC00000117,LOAN,INTEREST,ATM,DEBIT,7475.04,IDR,RENT,SBY,0.224,0
TXN0003811,2024-02-28,2024-02-28,CUST00184,ACC00000874,SAVINGS,TRANSFER_IN,SWIFT,CREDIT,5636.69,IDR,RENT,OTHERS,0.246,0
TXN0003812,2024-02-16,2024-02-16,CUST00394,ACC00000915,CURRENT,INTEREST,BRANCH,DEBIT,12322.25,SGD,GROCERY,JKT,0.29,0
TXN0003813,2024-02-03,2024-02-03,CUST00362,ACC00000968,CURRENT,INTEREST,ATM,DEBIT,15595.29,SGD,ATM_CASH,SBY,0.048,0
TXN0003814,2024-02-06,2024-02-06,CUST00116,ACC00000999,CREDIT_CARD,PAYMENT,BRANCH,CREDIT,5980.31,SGD, SALARY ,DPS,0.473,0
TXN0003815,2024-01-06,2024-01-06,CUST00162,ACC00000044,CURRENT,FEE,INTERNET,DEBIT,4232.28,IDR,GROCERY,DPS,0.14,0
TXN0003816,2024-01-07,2024-01-07,CUST00067,ACC00000509,CURRENT,PAYMENT,ATM,DEBIT,14318.35,IDR,RETAIL,OTHERS,0.114,0
TXN0003817,2024-01-25,2024-01-25,CUST00200,ACC00001189,LOAN,INTEREST,INTERNET,CREDIT,9393.82,IDR,TRANSPORT,DPS,0.237,0
TXN0003818,2024-02-02,2024-02-03,CUST00031,ACC00001392,LOAN,FEE,ATM,CREDIT,6042.73,SGD,INSURANCE,MDN,0.054,0
TXN0003819,2024-02-24,2024-02-25,CUST00075,ACC00001316,SAVINGS,FEE,MOBILE,DEBIT,24353.76,IDR,GROCERY,MDN,0.134,0
TXN0003820,2024-02-27,2024-02-27,CUST00237,ACC00000849,SAVINGS,TRANSFER_OUT,POS,CREDIT,5156.29,IDR,FEE,SBY,0.113,0
TXN0003821,2024-01-07,2024-01-08,CUST00327,ACC00000917,LOAN,FEE,BRANCH,CREDIT,1645.26,IDR,INSURANCE,SBY,0.074,0
TXN0003822,2024-02-26,2024-02-26,CUST00493,ACC00000898,CREDIT_CARD,FEE,INTERNET,CREDIT,4599.18,IDR,LOAN_REPAYMENT,JKT,0.357,0
TXN0003823,2024-01-12,2024-01-12,CUST00066,ACC00000799,CURRENT,WITHDRAWAL,BRANCH,CREDIT,29575.54,IDR,LOAN_REPAYMENT,DPS,0.101,0
TXN0003824,2024-01-16,2024-01-17,CUST00070,ACC00000876,SAVINGS,TRANSFER_IN,POS,DEBIT,6284.47,USD,E_COMMERCE,SBY,0.225,0
TXN0003825,2024-03-20,2024-03-20,CUST00297,ACC00000286,SAVINGS,FEE,INTERNET,CREDIT,5364.98,USD,FEE,SBY,0.19,0
TXN0003826,2024-02-12,2024-02-12,CUST00447,ACC00001228,LOAN,TRANSFER_OUT,MOBILE,DEBIT,-8277.39,USD,FEE,BDG,0.412,0
TXN0003827,2024-03-17,2024-03-17,CUST00416,ACC00000684,CREDIT_CARD,TRANSFER_IN,ATM,CREDIT,18194.06,IDR,TRANSPORT,MDN,0.279,0
TXN0003828,2024-01-07,2024-01-08,CUST00020,ACC00000819,CREDIT_CARD,WITHDRAWAL,BRANCH,CREDIT,7583.12,IDR,FEE,BDG,0.072,0
TXN0003829,2024-02-20,2024-02-20,CUST00441,ACC00000121,LOAN,REVERSAL,POS,DEBIT,13004.86,USD,RETAIL,BDG,0.114,0
TXN0003830,2024-03-13,2024-03-13,CUST00226,ACC00000945,CREDIT_CARD,FEE,POS,CREDIT,6964.54,IDR,DINING,JKT,0.068,0
TXN0003831,,,,,,,,,,,,,,
TXN0003832,2024-03-15,2024-03-15,CUST00464,ACC00001212,CREDIT_CARD,TRANSFER_OUT,INTERNET,DEBIT,9360.09,SGD,TRANSPORT,JKT,0.246,0
TXN0003833,2024-01-08,2024-01-08,CUST00409,ACC00000907,SAVINGS,FEE,SWIFT,CREDIT,5893.51,IDR,GROCERY,MDN,0.223,0
TXN0003834,2024-03-27,2024-03-27,CUST00396,ACC00000013,CURRENT,TRANSFER_OUT,SWIFT,DEBIT,9961.41,SGD,DINING,DPS,0.065,0
TXN0003835,2024-03-29,2024-03-29,CUST00199,ACC00000603,SAVINGS,REVERSAL,ATM,DEBIT,5250.05,IDR,ATM_CASH,OTHERS,0.131,0
TXN0003836,2024-03-12,2024-03-12,CUST00039,ACC00000200,CREDIT_CARD,PAYMENT,INTERNET,CREDIT,-2690.41,IDR,TRANSPORT,DPS,0.06,0
TXN0003837,2024-02-14,2024-02-14,CUST00145,ACC00000586,SAVINGS,DEPOSIT,INTERNET,DEBIT,7975.18,IDR,UTILITIES,JKT,0.217,0
TXN0003838,2024-03-26,2024-03-27,CUST00045,ACC00001480,LOAN,REVERSAL,POS,CREDIT,2888.52,IDR,LOAN_REPAYMENT,BDG,0.11,0
TXN0003839,2024-02-28,2024-02-28,CUST00395,ACC00000448,SAVINGS,REVERSAL,ATM,DEBIT,13068.29,USD,INSURANCE,BDG,0.164,0
TXN0003840,2024-01-04,2024-01-05,CUST00326,ACC00000841,CURRENT,REVERSAL,INTERNET,DEBIT,7863.66,IDR,LOAN_REPAYMENT,JKT,0.206,0
TXN0003841,2024-03-07,2024-03-07,CUST00381,ACC00001095,CREDIT_CARD,INTEREST,BRANCH,CREDIT,4453129.12,IDR,RETAIL,SBY,0.174,0
TXN0003842,2024-01-29,2024-01-29,CUST00407,ACC00000590,LOAN,WITHDRAWAL,BRANCH,CREDIT,6221.77,IDR,GROCERY,OTHERS,0.197,0
TXN0003843,2024-01-29,2024-01-29,CUST00091,ACC00001154,CURRENT,TRANSFER_IN,BRANCH,DEBIT,7974.29,IDR,UTILITIES,MDN,0.082,0
TXN0003844,2024-01-28,2024-01-28,CUST00238,ACC00000889,CREDIT_CARD,DEPOSIT,MOBILE,CREDIT,2500.63,IDR,FEE,SBY,0.239,0
TXN0003845,2024-03-17,2024-03-18,CUST00070,ACC00000043,CREDIT_CARD,REVERSAL,POS,CREDIT,3350.03,SGD,RETAIL,SBY,0.048,0
TXN0003846,2024-03-19,2024-03-19,CUST00166,ACC00000520,CREDIT_CARD,DEPOSIT,SWIFT,DEBIT,2115.45,IDR,E_COMMERCE,JKT,0.133,0
TXN0003847,2024-03-27,2024-03-27,CUST00130,ACC00001037,LOAN,FEE,ATM,DEBIT,19187.13,USD,TRANSPORT,JKT,0.029,0
TXN0003848,2024-02-13,2024-02-13,CUST00214,ACC00000725,CREDIT_CARD,REVERSAL,MOBILE,DEBIT,5610.28,IDR,UTILITIES,SBY,0.251,0
TXN0003849,2024-03-30,2024-03-30,CUST00340,ACC00000623,CURRENT,TRANSFER_IN,MOBILE,DEBIT,23427.45,SGD,GROCERY,OTHERS,0.172,0
TXN0003850,2024-01-04,2024-01-05,CUST00089,ACC00000988,CREDIT_CARD,WITHDRAWAL,MOBILE,DEBIT,949.1,IDR,TRANSPORT,DPS,0.245,0
TXN0003851,2024-03-30,2024-03-31,CUST00335,ACC00000803,CREDIT_CARD,FEE,BRANCH,CREDIT,27958.02,IDR,TRANSPORT,BDG,0.158,0
TXN0003852,2024-01-09,2024-01-09,CUST00252,ACC00000535,CURRENT,WITHDRAWAL,SWIFT,DEBIT,7673.91,IDR,SALARY,SBY,0.125,0
TXN0003853,2024-01-05,2024-01-05,CUST00369,ACC00000302,LOAN,PAYMENT,SWIFT,DEBIT,10634.7,IDR,ATM_CASH,JKT,0.069,0
TXN0003854,2024-02-25,2024-02-25,CUST00349,ACC00000527,CREDIT_CARD,PAYMENT,SWIFT,CREDIT,3462.15,IDR,RENT,DPS,0.391,0
TXN0003855,2024-03-24,2024-03-25,CUST00072,ACC00001139,SAVINGS,DEPOSIT,ATM,CREDIT,12355.2,IDR,LOAN_REPAYMENT,BDG,0.358,1
TXN0003856,2024-02-19,2024-02-19,CUST00165,ACC00000460,CURRENT,REVERSAL,BRANCH,DEBIT,6008.13,IDR,UTILITIES,JKT,0.394,0
TXN0003857,2024-03-15,2024-03-16,CUST00049,ACC00000832,SAVINGS,INTEREST,SWIFT,CREDIT,3117.66,IDR,E_COMMERCE,JKT,0.026,0
TXN0003858,2024-01-15,2024-01-16,CUST00052,ACC00000505,LOAN,TRANSFER_IN,SWIFT,CREDIT,3083.64,IDR, ATM_CASH ,BDG,0.194,0
TXN0003859,2024-02-01,2024-02-01,CUST00289,ACC00001332,SAVINGS,INTEREST,MOBILE,DEBIT,3040.32,IDR,UTILITIES,SBY,0.271,0
TXN0003860,2024-01-28,2024-01-28,CUST00278,ACC00000932,SAVINGS,TRANSFER_OUT,ATM,DEBIT,10983.96,IDR,TRANSPORT,SBY,0.062,0
TXN0003861,2024-01-22,2024-01-23,CUST00114,ACC00000325,CURRENT,REVERSAL,BRANCH,DEBIT,4873.14,IDR,ATM_CASH,JKT,0.191,0
TXN0003862,2024-01-17,2024-01-17,CUST00239,ACC00000579,LOAN,PAYMENT,ATM,CREDIT,2181.84,USD,ATM_CASH,OTHERS,0.165,0
TXN0003863,2024-02-28,2024-02-29,CUST00133,ACC00000761,LOAN,PAYMENT,ATM,CREDIT,10888.25,USD,TRANSPORT,DPS,0.114,0
TXN0003864,2024-03-30,2024-03-30,CUST00487,ACC00001199,LOAN,FEE,ATM,CREDIT,1424.84,IDR,GROCERY,SBY,0.03,0
TXN0003865,2024-03-11,2024-03-11,CUST00274,ACC00000851,SAVINGS,TRANSFER_OUT,POS,CREDIT,23464.82,IDR,RENT,OTHERS,0.272,0
TXN0003866,2024-02-26,2024-02-26,CUST00166,ACC00001196,SAVINGS,INTEREST,MOBILE,DEBIT,39700.87,SGD,UTILITIES,JKT,0.159,0
TXN0003867,2024-01-26,2024-01-26,CUST00374,ACC00000960,SAVINGS,TRANSFER_IN,INTERNET,DEBIT,2835.75,IDR,RENT,OTHERS,0.456,0
TXN0003868,2024-01-25,2024-01-25,CUST00373,ACC00000502,LOAN,FEE,INTERNET,CREDIT,18806.55,IDR,FEE,MDN,0.194,0
TXN0003869,2024-01-10,2024-01-10,CUST00293,ACC00000334,SAVINGS,DEPOSIT, POS ,DEBIT,10713.7,USD,INSURANCE,DPS,0.291,0
TXN0003870,2024-02-14,2024-02-15,CUST00478,ACC00000284,CREDIT_CARD,DEPOSIT,SWIFT,CREDIT,5431.49,IDR,SALARY,SBY,0.118,0
TXN0003871,2024-03-23,2024-03-23,CUST00243,ACC00000475,LOAN,FEE,INTERNET,CREDIT,5638.1,SGD,E_COMMERCE,JKT,0.234,0
TXN0003872,2024-01-11,2024-01-12,CUST00479,ACC00001078,CREDIT_CARD,WITHDRAWAL,MOBILE,CREDIT,13678.53,IDR, INSURANCE ,BDG,0.253,0
TXN0003873,2024-03-17,2024-03-18,CUST00320,ACC00001482,LOAN,WITHDRAWAL,INTERNET,CREDIT,7848.2,SGD,GROCERY,DPS,0.054,0
TXN0003874,2024-02-22,2024-02-22,CUST00138,ACC00001444,CURRENT,WITHDRAWAL,MOBILE,CREDIT,1017.02,IDR,UTILITIES,JKT,0.079,0
TXN0003875,2024-03-12,2024-03-12,CUST00079,ACC00000632,SAVINGS,INTEREST,POS,CREDIT,42549.0,IDR,RETAIL,OTHERS,0.14,0
TXN0003876,2024-03-08,2024-03-08,CUST00170,ACC00000703,SAVINGS,TRANSFER_IN,ATM,DEBIT,11459.1,IDR,FEE,JKT,0.296,1
TXN0003877,2024-01-28,2024-01-29,CUST00123,ACC00000409,LOAN,TRANSFER_OUT,MOBILE,CREDIT,7772.84,USD,FEE,DPS,0.392,0
TXN0003878,2024-03-15,2024-03-15,CUST00176,ACC00000982,CREDIT_CARD,TRANSFER_OUT,INTERNET,DEBIT,4560.84,SGD,DINING,SBY,0.065,0
TXN0003879,2024-03-05,2024-03-05,CUST00300,ACC00001328,CURRENT,TRANSFER_IN,POS,CREDIT,6966.24,IDR,RETAIL,JKT,0.084,0
TXN0003880,2024-02-18,2024-02-18,CUST00082,ACC00000559,LOAN,TRANSFER_IN,SWIFT,CREDIT,22367.18,SGD,RETAIL,BDG,0.254,0
TXN0003881,2024-02-16,2024-02-17,CUST00087,ACC00000222,SAVINGS,DEPOSIT,MOBILE,DEBIT,1758160.7999999998,IDR,RETAIL,BDG,0.35,0
TXN0003882,2024-02-21,2024-02-21,CUST00225,ACC00000158,CURRENT,REVERSAL,MOBILE,DEBIT,10941.3,IDR,LOAN_REPAYMENT,DPS,0.079,0
TXN0003883,2024-03-28,2024-03-28,CUST00016,ACC00000348,SAVINGS,WITHDRAWAL,MOBILE,CREDIT,2982.94,IDR,LOAN_REPAYMENT,BDG,0.188,0
TXN0003884,2024-02-23,2024-02-23,CUST00310,ACC00001183,CREDIT_CARD,FEE,INTERNET,CREDIT,6125.99,USD,RENT,OTHERS,0.003,0
TXN0003885,2024-02-29,2024-02-29,CUST00358,ACC00000889,CREDIT_CARD,WITHDRAWAL,BRANCH,DEBIT,8440.87,IDR,TRANSPORT,MDN,0.253,0
TXN0003886,2024-02-26,2024-02-26,CUST00163,ACC00000922,CURRENT,WITHDRAWAL,BRANCH,CREDIT,14146.93,IDR,LOAN_REPAYMENT,SBY,0.335,0
TXN0003887,2024-02-16,2024-02-16,CUST00098,ACC00001259,SAVINGS,INTEREST,MOBILE,CREDIT,5810.06,IDR,RETAIL,DPS,0.046,0
TXN0003888,2024-01-31,2024-02-01,CUST00156,ACC00000662,CREDIT_CARD,INTEREST,INTERNET,CREDIT,17022.56,IDR, RENT ,BDG,0.254,0
TXN0003889,2024-02-15,2024-02-15,CUST00002,ACC00000405,CURRENT,INTEREST,ATM,DEBIT,3243.85,SGD,RETAIL,MDN,0.193,0
TXN0003890,2024-01-26,2024-01-26,CUST00350,ACC00001281,CURRENT,INTEREST,BRANCH,CREDIT,8566.62,SGD,FEE,MDN,0.217,0
TXN0003891,2024-01-05,2024-01-05,CUST00397,ACC00000677,LOAN,REVERSAL,MOBILE,DEBIT,7494.38,IDR,LOAN_REPAYMENT,DPS,0.143,0
TXN0003892,2024-03-24,2024-03-24,CUST00169,ACC00000589,CREDIT_CARD,TRANSFER_IN,INTERNET,DEBIT,2410.47,SGD,RETAIL,MDN,0.094,0
TXN0003893,2024-02-21,2024-02-21,CUST00464,ACC00000558,SAVINGS,FEE,INTERNET,CREDIT,7799.64,USD,FEE,SBY,0.028,0
TXN0003894,2024-03-15,2024-03-15,CUST00315,ACC00000905,CREDIT_CARD,TRANSFER_IN,ATM,DEBIT,5084.32,IDR,FEE,DPS,0.25,0
TXN0003895,2024-02-23,2024-02-23,CUST00325,ACC00001071,LOAN,WITHDRAWAL,ATM,DEBIT,25109.96,IDR,E_COMMERCE,DPS,0.204,0
TXN0003896,2024-02-02,2024-02-02,CUST00375,ACC00001237,CURRENT,PAYMENT,ATM,CREDIT,5835.97,IDR,RETAIL,OTHERS,0.17,0
TXN0003897,2024-02-19,2024-02-20,CUST00092,ACC00000479,SAVINGS,FEE,POS,DEBIT,10728.9,SGD,DINING,SBY,0.255,0
TXN0003898,2024-02-07,2024-02-08,CUST00181,ACC00000487,CURRENT,TRANSFER_IN,ATM,DEBIT,3026.51,SGD,UTILITIES,BDG,0.047,0
TXN0003899,2024-01-27,2024-01-27,CUST00231,ACC00000566,LOAN,INTEREST,ATM,DEBIT,9791.35,IDR,SALARY,OTHERS,0.37,0
TXN0003900,2024-01-15,2024-01-15,CUST00301,ACC00001366,SAVINGS,PAYMENT,POS,CREDIT,5813.64,IDR,TRANSPORT,BDG,0.311,0
TXN0003901,2024-03-01,2024-03-02,CUST00148,ACC00000524,CREDIT_CARD,REVERSAL,ATM,DEBIT,4354.56,IDR,LOAN_REPAYMENT,OTHERS,0.047,0
TXN0003902,2024-01-21,2024-01-22,CUST00280,ACC00000704,LOAN,WITHDRAWAL,ATM,CREDIT,78206.95,IDR,SALARY,OTHERS,0.187,0
TXN0003903,2024-02-15,2024-02-15,CUST00189,ACC00001030,CURRENT,TRANSFER_IN,BRANCH,CREDIT,6107.3,IDR,DINING,BDG,0.479,0
TXN0003904,2024-03-09,2024-03-10,CUST00347,ACC00000821,CURRENT,PAYMENT,ATM,CREDIT,6839.3,SGD,E_COMMERCE,SBY,0.304,0
TXN0003905,2024-01-06,2024-01-07,CUST00350,ACC00001168,CURRENT,INTEREST,SWIFT,CREDIT,16673.81,USD,,DPS,0.291,0
TXN0003906,2024-02-07,2024-02-07,CUST00314,ACC00000858,SAVINGS,TRANSFER_OUT,INTERNET,DEBIT,4381.99,IDR,E_COMMERCE,JKT,0.182,0
TXN0003907,2024-03-02,2024-03-02,CUST00493,ACC00001285,CURRENT,TRANSFER_OUT,POS,CREDIT,11188.23,SGD,LOAN_REPAYMENT,BDG,0.17,0
TXN0003908,2024-03-26,2024-03-26,CUST00411,ACC00000585,SAVINGS,FEE,BRANCH,DEBIT,12188.6,IDR,DINING,JKT,0.16,0
TXN0003909,2024-03-02,2024-03-03,CUST00410,ACC00000686,CURRENT,WITHDRAWAL,ATM,DEBIT,9855.26,USD,RENT,DPS,0.118,0
TXN0003910,2024-03-22,2024-03-22,CUST00128,ACC00000232,CREDIT_CARD,FEE,INTERNET,CREDIT,50872.18,IDR,ATM_CASH,SBY,0.192,0
TXN0003911,2024-03-18,2024-03-19,CUST00007,ACC00000270,CURRENT,REVERSAL,INTERNET,CREDIT,4258.13,IDR,,MDN,0.248,0
TXN0003912,2024-03-14,2024-03-15,CUST00426,ACC00000940,CREDIT_CARD,WITHDRAWAL,MOBILE,CREDIT,27724.74,IDR,GROCERY,SBY,0.078,0
TXN0003913,2024-02-15,2024-02-15,CUST00047,ACC00001471,CURRENT,PAYMENT,ATM,CREDIT,11821.94,IDR,RENT,OTHERS,0.226,0
TXN0003914,2024-01-13,2024-01-13,CUST00053,ACC00000874,SAVINGS,DEPOSIT,INTERNET,DEBIT,16773.57,IDR,TRANSPORT,SBY,0.151,0
